0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
45.0,45.03889090035424,45.0777410189021,45.11651180550935,45.15516922291961,45.19368612801592,45.232044805049966,45.2702397032507,45.308280428609365,45.346195030385985,45.3840336017081,45.42187217303022,45.459816807313096,45.49800769520312,45.536622887650346,45.575881092300754,45.61604272297069,45.65740819890794,45.70031247839695,45.74511517052229,45.79218645224006,45.84189032559769,45.89456790053552,45.95052349090728,46.01001517488332,46.07325044706224,46.14038757077683,46.211544103219595,46.286815030438085,46.36630287975448,46.45015990512043,46.538637645609455,46.632133943156205,46.73122679573087,46.83669097091614,46.94949998849044,47.0708184278196,47.201987948838,47.34450696198112,47.50000000000027,47.670169126009945,47.856716403124594,48.06122408984261,48.28497922533431,48.52873437625522,48.79241061075089,49.074776306087315,49.37317606551311,49.683425704392846,50.0
45.0,45.042883308087255,45.08571264364465,45.12843635450803,45.17100748844853,45.21338629415823,45.25554291137238,45.29746032467998,45.33913766154738,45.380593916406724,45.421872173030216,45.463044366692955,45.50421656035569,45.545534583408944,45.58718967041716,45.62942341644933,45.67253093498128,45.716860632856914,45.76280870946015,45.810806736877936,45.86130197446008,45.91473255418098,45.97150229872481,46.031960239630855,46.09638667785213,46.164985107676145,46.23787948156513,46.315118571136324,46.3966920890274,46.48256473324696,46.572731596546994,46.667289071816235,46.766502122549504,46.87084456552282,46.98100647540015,47.09787757353038,47.22251838563136,47.35612658361752,47.50000000000033,47.65549303801947,47.82396010091469,48.006678061562624,48.20473979370363,48.41891314718367,48.64946588544699,48.89596862409239,49.15710527371606,49.430541076562676,49.712912982944125,50.0
45.0,45.04692968835016,45.09378989308121,45.140513480429604,45.18703808220823,45.23330864879607,45.279280221601354,45.32492102254946,45.37021597649347,45.415170800663354,45.45981680731308,45.50421656035568,45.54847048400774,45.5927244076598,45.63717779416005,45.68209196809811,45.72779696764818,45.77469468807832,45.823254989708786,45.87400109306921,45.92748215454133,45.984235617941366,46.04474850055183,46.1094284910392,46.178586189218166,46.25242382422506,46.33102667667123,46.41435861073315,46.502270021288226,46.59453236765896,46.69091267600436,46.791284922558994,46.89574090970271,47.00464286841081,47.118612791631236,47.23848544459956,47.365250957557926,47.50000000000037,47.643873416383165,47.798012051162615,47.963500178066724,48.141295948507555,48.33214387622559,48.536467684249736,48.7542473942567,48.9848927264556,49.22713508812191,49.47896998407736,49.737685150820965,50.0
45.0,45.051045552232154,45.102003759900406,45.152789591920964,45.203322711158705,45.25352999721647,45.303348303687486,45.35272756742306,45.40163442121368,45.450056502440106,45.49800769520312,45.54553458340894,45.59272440765981,45.639714769062465,45.68670513046515,45.733969694134885,45.781870279435026,45.830866162099404,45.88151546822744,45.93446049114882,45.99038993269466,46.04997926249128,46.11382759450192,46.18241903475597,46.25610576375629,46.3350973233347,46.419444790161585,46.50901917383684,46.603497017733396,46.70238204009629,46.805101817252435,46.91119703271267,47.02053372529155,47.13337320678648,47.25031637811439,47.3722004556787,47.50000000000041,47.63474904244285,47.77748161436937,47.929181572181086,48.09073261168205,48.2628616781753,48.446072078441446,48.640566319333004,48.846163280874485,49.06221979935139,49.28757236823862,49.52051862080387,49.75885763626239,50.0
45.0,45.05524876067805,45.11039000236728,45.165318416195106,45.219933173289185,45.274140325223584,45.32785542850904,45.38100652224155,45.43353763849809,45.48541309268029,45.536622887650324,45.58718967041716,45.63717779416007,45.68670513046515,45.735958264503196,45.78521139854125,45.83484829385762,45.8853842126568,45.937480229952726,45.99193547060398,46.04963782259724,46.11146390482714,46.17816358020861,46.25031428972646,46.32832050771631,46.4124149151958,46.502635986803554,46.59877627671925,46.70031683571219,46.806396957740375,46.915915520196364,47.027867665747635,47.14182375196431,47.25799985532918,47.37707905836114,47.500000000000455,47.62779954432217,47.76151455540126,47.9021224264704,48.05050001151027,48.20738701830503,48.37334607407016,48.54871644003189,48.73356223376633,48.927619610556775,49.13025082183685,49.34041596467729,49.55667449463709,49.7772267734247,50.0
45.0,45.059559488112754,45.1189890726956,45.17816089720301,45.236951240579344,45.29524270187959,45.35292656288349,45.40990545453601,45.46609651785682,45.52143534213264,45.57588109230073,45.62942341644932,45.6820919680981,45.73396969413488,45.78521139854125,45.83606934166932,45.886927284797395,45.93834216471747,45.99108576832266,46.046163338717115,46.104761982263184,46.168074954011416,46.2370485317789,46.312354036224995,46.39444706218667,46.48360584292861,46.57990796513759,46.68313311052444,46.79259709065575,46.90697343495667,47.024295640045,47.14253435811718,47.260893761488894,47.37972340420478,47.500000000000504,47.62292094163983,47.74968362188653,47.88138720836963,48.01899352460065,48.163309029084616,48.31496937595762,48.47441915976843,48.6418853738496,48.81734656514364,49.00050210574946,49.19074791276196,49.38716617399662,49.588536619642525,49.79337496279932,50.0
45.0,45.06400011907737,45.1278459030993,45.19138485934199,45.2544681899456,45.31695267883195,45.378702666609335,45.43959221516221,45.49950763626053,45.558350665692714,45.616042722970626,45.67253093498123,45.727796967648146,45.781870279435,45.834848293857604,45.886927284797395,45.938449338945205,45.989971393093015,46.042357339903354,46.09687013367862,46.155171813726966,46.219025397176445,46.289601556670576,46.367606261207996,46.45350786187676,46.5476534291944,46.65025692029376,46.76125110958512,46.87996498142967,47.00460405138556,47.13175924690976,47.257080365187164,47.3794935316693,47.50000000000054,47.62027659579626,47.74200014467182,47.86662679321448,47.995357131590076,48.129155434477994,48.26877320426989,48.4147622966724,48.56747581519636,48.72705933045443,48.893436547209184,49.06629433453546,49.2450725494649,49.42896419890472,49.616930847137056,49.80773645813015,50.0
45.0,45.068595085097456,45.13700956128223,45.20506444712004,45.272583981029086,45.33939715689329,45.405339209559706,45.47025310324294,45.53399114633038,45.596416961407044,45.65740819890783,45.716860632856836,45.77469468807825,45.83086616209934,45.88538421265676,45.93834216471745,45.989971393093015,46.04073672880606,46.09150206451912,46.143788042367056,46.20002974178959,46.263253264296836,46.33472603651895,46.414961590059576,46.50432469491796,46.603243091678465,46.712215177257924,46.8316494260926,46.96140767409225,47.09971854224615,47.24105693102133,47.374534324052405,47.50000000000057,47.62050646833182,47.739106238512186,47.85817624803673,47.97946627470945,48.104259090298214,48.233497877451356,48.367866056844576,48.50783079126572,48.65366247389016,48.80543958556258,48.9630459587032,49.12616613571832,49.29428375165752,49.466687225020266,49.64248611187085,49.82064002258423,50.0
45.0,45.07337066003023,45.1465328098121,45.219279386826855,45.29140613015746,45.362712758152426,45.433003911493266,45.50208984191946,45.569786884410995,45.63591783469723,45.70031247839681,45.76280870946003,45.82325498970868,45.88151546822735,45.937480229952676,45.99108576832263,46.04235733990333,46.091502064519105,46.139126147000006,46.186750229480886,46.23790584676749,46.29923188170236,46.37108773504882,46.45318936759341,46.54558623605704,46.64877906534358,46.76371127096688,46.89172374343512,47.03429774660056,47.19180551248543,47.35821561087698,47.500000000000576,47.62546567594873,47.74291963481396,47.85746564188392,47.97213233425343,48.08880296728837,48.208715077441965,48.33271092818464,48.46136235439134,48.595032337655745,48.733903703535965,48.87799057920251,49.027141566322726,49.18104049797706,49.33920909642653,49.50101483764797,49.66568635274185,49.8323375203359,50.0
45.0,45.07835474521136,45.156471631109085,45.23411416021784,45.31104839462146,45.38704383406571,45.46187383634147,45.53531546853061,45.607148714696926,45.67715501457407,45.74511517052214,45.8108067368778,45.87400109306909,45.93446049114873,45.991935470603906,46.046163338717065,46.096870133678586,46.14378804236703,46.186750229480865,46.226180881789,46.26561153409713,46.32468068069629,46.39720365438053,46.48112190920821,46.57605181637323,46.68257566267193,46.80212709783088,46.93723653008045,47.092254056389436,47.27499015021803,47.50000000000058,47.64178438912417,47.75894306897982,47.86824075309137,47.97570435995612,48.08408447980472,48.194898182748624,48.309087323996636,48.4272684034539,48.549840094880395,48.67703250142997,48.808929423395426,48.94547746138879,49.086489229408144,49.23164519344071,49.38049729842357,49.53247667640327,49.68690694111268,49.84302370601752,50.0
