node_id,x,y,head(m),pressure(kPa),velocity_x(m/s),velocity_y(m/s),gradient
312,52.3956,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
313,54.4066,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
314,56.4176,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
315,58.4286,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
316,60.4396,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
317,62.4505,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
318,64.4615,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
319,66.4725,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
320,68.4835,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
321,70.4945,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
322,72.5055,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
323,74.5165,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
324,76.5275,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
325,78.5385,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
326,80.5495,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
327,82.5604,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
328,84.5714,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
329,86.5824,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
330,88.5934,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
331,90.6044,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
332,92.6154,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
333,94.6264,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
334,96.6374,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
335,98.6484,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
336,100.6593,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
337,102.6703,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
338,104.6813,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
339,106.6923,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
340,108.7033,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
341,110.7143,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
342,112.7253,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
343,114.7363,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
344,116.7473,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
345,118.7582,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
346,120.7692,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
347,122.7802,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
348,124.7912,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
349,126.8022,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
350,128.8132,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
351,130.8242,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
352,132.8352,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
353,134.8462,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
354,136.8571,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
355,138.8681,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
356,140.8791,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
357,142.8901,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
358,144.9011,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
359,146.9121,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
360,148.9231,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
361,150.9341,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
362,152.9451,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
363,154.9560,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
364,156.9670,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
365,158.9780,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
366,160.9890,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
367,163.0000,-1.0000,0.0000,9.8100,0.000000e+00,0.000000e+00,0.000000
368,-20.0000,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
369,-17.9890,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
370,-15.9780,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
371,-13.9670,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
372,-11.9560,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
373,-9.9451,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
374,-7.9341,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
375,-5.9231,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
376,-3.9121,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
377,-1.9011,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
378,0.1099,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
379,2.1209,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
380,4.1319,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
381,6.1429,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
382,8.1538,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
383,10.1648,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
384,12.1758,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
385,14.1868,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
386,16.1978,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
387,18.2088,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
388,20.2198,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
389,22.2308,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
390,24.2418,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
391,26.2527,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
392,28.2637,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
393,30.2747,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
394,32.2857,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
395,34.2967,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
396,36.3077,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
397,38.3187,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
398,40.3297,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
399,42.3407,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
400,44.3516,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
401,46.3626,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
402,48.3736,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
403,50.3846,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
404,52.3956,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
405,54.4066,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
406,56.4176,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
407,58.4286,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
408,60.4396,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
409,62.4505,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
410,64.4615,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
411,66.4725,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
412,68.4835,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
413,70.4945,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
414,72.5055,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
415,74.5165,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
416,76.5275,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
417,78.5385,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
418,80.5495,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
419,82.5604,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
420,84.5714,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
421,86.5824,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
422,88.5934,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
423,90.6044,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
424,92.6154,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
425,94.6264,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
426,96.6374,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
427,98.6484,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
428,100.6593,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
429,102.6703,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
430,104.6813,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
431,106.6923,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
432,108.7033,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
433,110.7143,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
434,112.7253,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
435,114.7363,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
436,116.7473,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
437,118.7582,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
438,120.7692,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
439,122.7802,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
440,124.7912,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
441,126.8022,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
442,128.8132,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
443,130.8242,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
444,132.8352,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
445,134.8462,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
446,136.8571,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
447,138.8681,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
448,140.8791,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
449,142.8901,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
450,144.9011,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
451,146.9121,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
452,148.9231,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
453,150.9341,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
454,152.9451,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
455,154.9560,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
456,156.9670,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
457,158.9780,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
458,160.9890,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
459,163.0000,0.0000,0.0000,0.0000,0.000000e+00,0.000000e+00,0.000000
460,3.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
461,4.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
462,5.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
463,6.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
464,7.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
465,8.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
466,9.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
467,11.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
468,13.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
469,15.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
470,17.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
471,19.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
472,21.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
473,23.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
474,25.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
475,27.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
476,29.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
477,31.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
478,33.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
479,35.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
480,37.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
481,39.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
482,41.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
483,43.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
484,45.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
485,47.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
486,49.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
487,51.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
488,53.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
489,55.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
490,57.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
491,59.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
492,61.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
493,63.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
494,65.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
495,67.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
496,69.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
497,71.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
498,73.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
499,75.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
500,77.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
501,79.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
502,81.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
503,83.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
504,85.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
505,87.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
506,89.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
507,91.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
508,93.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
509,95.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
510,97.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
511,99.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
512,101.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
513,103.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
514,105.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
515,107.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
516,109.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
517,111.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
518,113.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
519,115.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
520,117.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
521,119.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
522,121.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
523,123.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
524,125.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
525,127.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
526,129.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
527,131.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
528,133.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
529,135.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
530,136.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
531,137.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
532,138.5000,1.4000,0.0000,-13.7340,0.000000e+00,0.000000e+00,0.000000
533,139.5000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
534,140.2000,1.4000,1.4000,0.0000,0.000000e+00,0.000000e+00,0.000000
535,7.0000,2.8000,28.0000,247.2120,0.000000e+00,0.000000e+00,0.000000
536,8.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
537,9.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
538,10.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
539,11.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
540,12.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
541,13.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
542,15.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
543,17.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
544,19.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
545,21.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
546,23.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
547,25.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
548,27.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
549,29.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
550,31.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
551,33.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
552,35.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
553,37.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
554,39.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
555,41.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
556,43.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
557,45.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
558,47.0000,2.8000,2.8000,0.0000,0.000000e+00,0.000000e+00,0.000000
559,49.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
560,51.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
561,53.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
562,55.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
563,57.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
564,59.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
565,61.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
566,63.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
567,65.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
568,67.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
569,69.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
570,71.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
571,73.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
572,75.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
573,77.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
574,79.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
575,81.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
576,83.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
577,85.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
578,87.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
579,89.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
580,91.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
581,93.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
582,95.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
583,97.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
584,99.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
585,101.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
586,103.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
587,105.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
588,107.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
589,109.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
590,111.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
591,113.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
592,115.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
593,117.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
594,119.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
595,121.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
596,123.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
597,125.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
598,127.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
599,129.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
600,131.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
601,133.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
602,134.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
603,135.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
604,136.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
605,137.0000,2.8000,0.0000,-27.4680,0.000000e+00,0.000000e+00,0.000000
606,137.4000,2.8000,2.0000,-7.8480,0.000000e+00,0.000000e+00,0.000000
607,10.5000,4.2000,28.0000,233.4780,0.000000e+00,0.000000e+00,0.000000
608,11.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
609,12.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
610,13.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
611,14.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
612,15.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
613,16.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
614,18.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
615,20.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
616,22.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
617,24.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
618,26.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
619,28.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
620,30.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
621,32.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
622,34.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
623,36.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
624,38.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
625,40.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
626,42.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
627,44.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
628,46.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
629,48.5000,4.2000,4.2000,0.0000,0.000000e+00,0.000000e+00,0.000000
630,50.5000,4.2000,0.0000,-41.2020,0.000000e+00,0.000000e+00,0.000000
631,52.5000,4.2000,0.0000,-41.2020,0.000000e+00,0.000000e+00,0.000000
